Index,Time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linacc_x,linacc_y,linacc_z,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z
100,7.078,-0.990000,1.100000,9.690000,-68.562500,-55.062500,-42.562500,0.062500,-0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.070000,0.010000,-0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
101,7.149,-0.850000,1.060000,9.370000,-69.250000,-55.062500,-42.250000,0.000000,0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.060000,0.020000,-0.170000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
102,7.219,-1.000000,1.110000,9.760000,-69.687500,-55.062500,-41.750000,-0.062500,-0.187500,0.062500,145.875000,-4.937500,-6.500000,-0.100000,0.000000,-0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
103,7.289,-0.840000,1.120000,9.640000,-69.687500,-54.687500,-42.562500,-0.125000,0.375000,0.062500,145.875000,-4.937500,-6.500000,-0.040000,-0.030000,-0.310000,-0.850000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
104,7.359,-0.950000,1.130000,9.740000,-69.687500,-55.062500,-42.562500,0.250000,-0.250000,0.062500,145.875000,-4.937500,-6.500000,-0.090000,0.040000,-0.010000,-0.850000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
105,7.428,-0.960000,1.030000,9.660000,-70.062500,-54.687500,-41.750000,0.125000,0.000000,0.000000,145.875000,-4.937500,-6.500000,-0.010000,0.030000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
106,7.499,-0.820000,1.140000,9.420000,-69.687500,-54.687500,-43.500000,0.000000,-0.625000,0.125000,145.875000,-4.937500,-6.500000,-0.070000,0.020000,0.000000,-0.840000,1.110000,9.700000,0.292236,0.058167,-0.041687,-0.953674
107,7.570,-0.970000,1.080000,9.740000,-70.375000,-55.062500,-43.750000,-0.062500,-0.062500,0.000000,145.875000,-4.937500,-6.500000,-0.030000,0.000000,-0.160000,-0.840000,1.110000,9.700000,0.292236,0.058167,-0.041687,-0.953674
108,7.641,-0.880000,1.060000,9.520000,-69.250000,-55.500000,-42.187500,-0.062500,0.437500,-0.062500,145.875000,-4.937500,-6.500000,-0.140000,-0.060000,0.010000,-0.840000,1.110000,9.700000,0.292236,0.058167,-0.041687,-0.953674
109,7.711,-1.010000,1.140000,9.640000,-69.687500,-55.750000,-43.500000,0.312500,0.187500,0.000000,145.875000,-4.937500,-6.500000,-0.080000,0.030000,-0.460000,-0.840000,1.110000,9.700000,0.292236,0.058167,-0.041687,-0.953674
110,7.781,-0.880000,1.040000,9.560000,-70.375000,-55.062500,-43.000000,-0.187500,0.375000,0.062500,145.875000,-4.937500,-6.500000,-0.150000,-0.020000,0.000000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
111,7.851,-1.030000,1.130000,9.760000,-68.875000,-55.062500,-41.750000,0.062500,0.187500,0.000000,145.875000,-4.937500,-6.500000,-0.020000,0.000000,-0.220000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
112,7.921,-0.900000,1.100000,9.510000,-69.250000,-55.062500,-42.250000,0.000000,0.062500,-0.062500,145.875000,-4.937500,-6.500000,-0.130000,0.020000,0.060000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
113,7.992,-1.000000,1.070000,9.690000,-70.062500,-55.062500,-42.562500,0.062500,-0.187500,0.125000,145.875000,-4.937500,-6.500000,-0.030000,-0.140000,-0.420000,-0.840000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
114,8.062,-0.900000,1.070000,9.560000,-69.687500,-55.062500,-42.250000,-0.062500,-0.187500,0.187500,145.875000,-4.937500,-6.500000,-0.140000,-0.050000,-0.100000,-0.850000,1.110000,9.700000,0.292236,0.058228,-0.041687,-0.953674
115,8.132,-0.970000,1.130000,9.780000,-69.687500,-54.687500,-42.250000,0.062500,0.000000,0.000000,145.875000,-4.937500,-6.500000,0.010000,0.000000,-0.230000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
116,8.202,-0.810000,1.070000,9.580000,-70.062500,-54.687500,-44.250000,0.062500,0.187500,0.062500,145.875000,-4.937500,-6.500000,-0.100000,0.000000,0.060000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
117,8.272,-0.950000,1.090000,9.740000,-69.687500,-55.062500,-43.000000,-0.125000,-0.125000,0.062500,145.875000,-4.937500,-6.500000,0.000000,-0.100000,-0.270000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
118,8.343,-0.880000,1.150000,9.460000,-70.062500,-55.500000,-43.062500,0.125000,-0.125000,0.125000,145.875000,-4.937500,-6.500000,-0.190000,0.050000,-0.040000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
119,8.413,-0.950000,1.050000,9.680000,-70.375000,-54.687500,-42.250000,0.000000,0.187500,0.062500,145.875000,-4.937500,-6.500000,-0.100000,-0.050000,-0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
120,8.482,-0.870000,1.110000,9.530000,-70.750000,-54.687500,-42.187500,-0.062500,0.125000,0.125000,145.875000,-4.937500,-6.500000,-0.150000,0.000000,0.000000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
121,8.552,-1.010000,1.120000,9.760000,-70.375000,-55.062500,-43.500000,0.125000,0.062500,0.062500,145.875000,-4.937500,-6.500000,-0.030000,0.010000,-0.200000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
122,8.623,-0.870000,1.080000,9.810000,-70.375000,-55.500000,-43.500000,0.000000,0.625000,-0.125000,145.875000,-4.937500,-6.500000,-0.090000,-0.020000,0.040000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
123,8.694,-1.000000,1.140000,9.760000,-70.062500,-54.687500,-42.562500,0.000000,0.000000,0.062500,145.875000,-4.937500,-6.500000,-0.020000,0.000000,-0.160000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
124,8.764,-0.850000,1.130000,9.530000,-70.375000,-55.062500,-43.500000,0.187500,0.187500,0.062500,145.875000,-4.937500,-6.500000,-0.150000,0.030000,0.060000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
125,8.833,-0.940000,1.090000,9.790000,-70.062500,-55.062500,-42.187500,-0.062500,-0.250000,0.000000,145.875000,-4.937500,-6.500000,0.020000,-0.060000,-0.390000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
126,8.904,-0.890000,1.160000,9.550000,-70.062500,-54.687500,-43.750000,-0.125000,0.625000,0.062500,145.875000,-4.937500,-6.500000,-0.130000,0.070000,0.030000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
127,8.975,-0.980000,1.080000,9.790000,-70.062500,-54.687500,-42.562500,-0.062500,-0.375000,0.187500,145.875000,-4.937500,-6.500000,-0.100000,0.000000,-0.020000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
128,9.045,-0.880000,1.090000,9.540000,-69.687500,-54.250000,-41.750000,0.000000,0.187500,0.062500,145.875000,-4.937500,-6.500000,-0.030000,-0.010000,-0.150000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
129,9.115,-1.000000,1.110000,9.720000,-69.250000,-55.062500,-43.000000,0.062500,-0.437500,0.062500,145.875000,-4.937500,-6.500000,-0.140000,0.000000,0.010000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
130,9.184,-0.870000,1.090000,9.570000,-70.062500,-54.687500,-41.500000,0.000000,0.375000,0.000000,145.875000,-4.937500,-6.500000,-0.060000,-0.010000,-0.250000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
131,9.255,-0.970000,1.100000,9.770000,-69.250000,-55.062500,-43.062500,0.000000,-0.187500,0.000000,145.875000,-4.937500,-6.500000,-0.140000,0.000000,-0.010000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
132,9.326,-0.860000,1.120000,9.550000,-70.062500,-55.500000,-42.562500,-0.062500,0.062500,0.000000,145.875000,-4.937500,-6.500000,-0.020000,-0.010000,-0.200000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
133,9.396,-0.970000,1.080000,9.600000,-68.562500,-54.687500,-43.500000,0.000000,-0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.140000,0.050000,0.290000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
134,9.467,-0.900000,1.090000,9.560000,-69.687500,-54.687500,-42.250000,0.000000,-0.375000,0.187500,145.875000,-4.937500,-6.500000,0.020000,0.000000,-0.170000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
135,9.536,-0.980000,1.110000,9.680000,-69.687500,-54.687500,-42.562500,0.187500,-0.437500,0.250000,145.875000,-5.000000,-6.500000,-0.110000,0.000000,0.030000,-0.850000,1.110000,9.700000,0.292297,0.058472,-0.041626,-0.953613
136,9.607,-1.000000,1.110000,9.730000,-69.687500,-56.187500,-42.562500,0.000000,0.062500,0.062500,145.875000,-4.937500,-6.500000,0.010000,0.000000,-0.190000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
137,9.678,-0.840000,1.080000,9.590000,-70.062500,-55.062500,-43.000000,-0.062500,0.562500,0.125000,145.875000,-4.937500,-6.500000,-0.130000,-0.040000,0.040000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
138,9.752,-0.990000,1.090000,9.730000,-69.250000,-54.000000,-42.562500,0.000000,0.375000,0.000000,145.875000,-4.937500,-6.500000,0.000000,0.000000,-0.160000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
139,9.823,-1.010000,1.140000,9.970000,-69.250000,-55.500000,-43.000000,-0.062500,0.000000,0.000000,145.875000,-4.937500,-6.500000,-0.160000,0.020000,0.260000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
140,9.893,-0.860000,1.140000,9.540000,-69.687500,-54.687500,-41.750000,-0.125000,0.375000,0.000000,145.875000,-4.937500,-6.500000,0.000000,0.030000,-0.150000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
141,9.964,-0.950000,1.090000,9.760000,-70.062500,-55.062500,-43.000000,-0.125000,-0.250000,-0.062500,145.875000,-4.937500,-6.500000,-0.100000,-0.010000,0.050000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
142,10.032,-0.990000,1.130000,9.690000,-70.062500,-54.250000,-42.562500,0.000000,0.312500,0.125000,145.875000,-4.937500,-6.500000,-0.040000,-0.010000,-0.170000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
143,10.103,-0.890000,1.100000,9.500000,-70.062500,-54.250000,-43.750000,0.062500,0.250000,-0.062500,145.875000,-4.937500,-6.500000,-0.150000,0.000000,0.030000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
144,10.175,-0.900000,1.070000,9.510000,-69.687500,-54.687500,-41.750000,0.000000,-0.375000,0.000000,145.875000,-4.937500,-6.500000,-0.040000,-0.030000,-0.180000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
145,10.245,-1.000000,1.090000,9.750000,-69.250000,-54.250000,-41.750000,-0.125000,0.562500,0.062500,145.875000,-4.937500,-6.500000,-0.140000,-0.010000,0.050000,-0.850000,1.110000,9.700000,0.292297,0.058411,-0.041626,-0.953613
146,10.316,-0.860000,1.090000,9.500000,-70.062500,-54.687500,-41.750000,-0.062500,-0.250000,0.125000,145.875000,-4.937500,-6.500000,-0.010000,-0.020000,-0.190000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
147,10.384,-0.860000,1.100000,9.530000,-69.687500,-54.250000,-42.250000,0.062500,0.250000,-0.062500,145.875000,-4.937500,-6.500000,-0.120000,0.000000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
148,10.455,-0.990000,1.080000,9.700000,-69.250000,-55.062500,-43.500000,0.062500,-0.375000,0.000000,145.875000,-4.937500,-6.500000,0.000000,-0.010000,-0.220000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
149,10.525,-0.880000,1.060000,9.570000,-70.062500,-55.062500,-43.062500,-0.062500,-0.062500,-0.062500,145.875000,-4.937500,-6.500000,-0.130000,-0.010000,0.030000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
150,10.596,-0.850000,1.100000,9.510000,-70.375000,-55.500000,-43.000000,-0.062500,-0.437500,0.062500,145.875000,-4.937500,-6.500000,0.000000,-0.010000,-0.180000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
151,10.667,-0.990000,1.100000,9.720000,-69.687500,-55.750000,-42.250000,0.000000,0.375000,-0.062500,145.875000,-4.937500,-6.500000,-0.130000,0.000000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
152,10.734,-0.950000,1.100000,9.670000,-69.250000,-55.500000,-42.250000,0.000000,-0.625000,0.062500,145.875000,-4.937500,-6.500000,0.000000,0.000000,-0.230000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
153,10.805,-0.870000,1.110000,9.590000,-70.375000,-55.500000,-42.250000,-0.125000,0.375000,-0.062500,145.875000,-4.937500,-6.500000,-0.140000,0.000000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
154,10.875,-0.930000,1.100000,9.640000,-69.250000,-55.062500,-42.562500,0.000000,-0.312500,0.187500,145.875000,-4.937500,-6.500000,0.000000,0.000000,-0.180000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
155,10.946,-0.900000,1.110000,9.590000,-69.687500,-54.000000,-42.562500,0.000000,0.250000,0.000000,145.875000,-4.937500,-6.500000,-0.130000,0.000000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
156,11.017,-0.950000,1.140000,9.630000,-69.250000,-54.687500,-41.750000,-0.125000,-0.375000,0.062500,145.875000,-4.937500,-6.500000,-0.020000,0.000000,-0.200000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
157,11.085,-0.880000,1.090000,9.600000,-70.062500,-55.062500,-43.000000,-0.062500,0.437500,-0.125000,145.875000,-4.937500,-6.500000,-0.110000,-0.020000,0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
158,11.155,-0.930000,1.120000,9.620000,-70.062500,-55.062500,-43.750000,-0.062500,-0.437500,0.062500,145.875000,-4.937500,-6.500000,-0.140000,0.010000,0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
159,11.226,-0.920000,1.130000,9.640000,-70.062500,-54.250000,-42.562500,-0.125000,0.437500,0.125000,145.875000,-4.937500,-6.500000,0.010000,0.000000,-0.250000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
160,11.298,-0.910000,1.080000,9.610000,-69.250000,-55.062500,-43.500000,0.000000,-0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.130000,-0.010000,0.000000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
161,11.368,-0.970000,1.080000,9.720000,-69.250000,-54.687500,-42.187500,0.125000,0.375000,-0.062500,145.875000,-4.937500,-6.500000,-0.030000,-0.020000,-0.190000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
162,11.437,-0.870000,1.090000,9.580000,-69.250000,-55.062500,-43.375000,-0.062500,-0.125000,-0.062500,145.875000,-4.937500,-6.500000,-0.120000,-0.020000,-0.050000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
163,11.507,-0.990000,1.110000,9.720000,-69.687500,-55.500000,-43.000000,-0.062500,0.000000,0.062500,145.875000,-4.937500,-6.500000,-0.040000,0.000000,-0.100000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
164,11.578,-0.850000,1.080000,9.520000,-70.375000,-54.687500,-42.562500,-0.062500,-0.062500,0.000000,145.875000,-4.937500,-6.500000,-0.080000,0.000000,-0.040000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
165,11.650,-0.900000,1.090000,9.660000,-70.062500,-55.062500,-44.187500,0.062500,-0.125000,0.000000,145.875000,-4.937500,-6.500000,-0.050000,-0.010000,-0.040000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
166,11.723,-0.900000,1.090000,9.600000,-70.062500,-55.062500,-43.000000,0.062500,0.000000,0.000000,145.875000,-4.937500,-6.500000,-0.040000,-0.010000,-0.100000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
167,11.793,-0.950000,1.130000,9.690000,-69.250000,-54.250000,-43.500000,0.000000,-0.250000,-0.062500,145.875000,-4.937500,-6.500000,-0.100000,0.020000,0.000000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
168,11.864,-0.880000,1.110000,9.490000,-69.687500,-55.500000,-42.562500,0.062500,0.125000,-0.062500,145.875000,-4.937500,-6.500000,-0.080000,0.000000,-0.110000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
169,11.935,-0.950000,1.120000,9.700000,-68.562500,-55.062500,-42.562500,0.125000,-0.125000,0.000000,145.875000,-4.937500,-6.500000,-0.040000,0.000000,-0.070000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
170,12.007,-0.870000,1.110000,9.520000,-69.250000,-55.500000,-43.000000,0.062500,0.375000,-0.125000,145.875000,-4.937500,-6.500000,-0.080000,-0.010000,-0.050000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
171,12.086,-0.930000,1.090000,9.580000,-70.375000,-54.687500,-41.750000,0.000000,-0.312500,0.125000,145.875000,-4.937500,-6.500000,-0.140000,-0.010000,0.010000,-0.850000,2.390000,9.700000,0.292236,0.058350,-0.041626,-0.953674
172,12.157,-0.940000,1.090000,9.690000,-69.687500,-55.062500,-44.250000,-0.062500,0.437500,-0.125000,145.875000,-4.937500,-6.500000,0.000000,-0.030000,-0.220000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
173,12.230,-0.900000,1.110000,9.600000,-69.250000,-56.187500,-43.500000,-0.187500,0.187500,-0.125000,145.875000,-4.937500,-6.500000,-0.150000,-0.010000,0.000000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
174,12.301,-0.960000,1.120000,9.670000,-69.687500,-54.250000,-42.562500,0.125000,-0.187500,0.000000,145.875000,-4.937500,-6.500000,-0.010000,-0.020000,-0.200000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
175,12.372,-1.000000,1.100000,9.720000,-69.687500,-54.687500,-43.000000,0.000000,0.125000,-0.062500,145.875000,-4.937500,-6.500000,-0.140000,0.000000,0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
176,12.452,-0.880000,1.080000,9.510000,-68.875000,-55.500000,-43.500000,0.125000,-0.312500,0.062500,145.875000,-4.937500,-6.500000,-0.130000,0.000000,0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
177,12.523,-0.990000,1.090000,9.720000,-69.687500,-54.250000,-42.562500,0.000000,0.500000,0.000000,145.875000,-4.937500,-6.500000,0.000000,-0.010000,-0.140000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
178,12.599,-0.980000,1.100000,9.760000,-69.687500,-54.250000,-42.250000,0.000000,-0.250000,0.062500,145.875000,-4.937500,-6.500000,-0.030000,0.000000,-0.190000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
179,12.670,-0.860000,1.120000,9.540000,-69.687500,-54.687500,-40.562500,0.062500,-0.125000,0.062500,145.875000,-4.937500,-6.500000,-0.090000,-0.010000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
180,12.741,-0.970000,1.130000,9.720000,-69.687500,-55.500000,-42.562500,0.125000,-0.062500,0.125000,145.875000,-4.937500,-6.500000,0.000000,0.000000,-0.180000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
181,12.818,-0.950000,1.090000,9.700000,-69.250000,-54.687500,-41.750000,0.125000,-0.125000,0.062500,145.875000,-4.937500,-6.500000,-0.010000,0.010000,-0.160000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
182,12.889,-0.890000,1.080000,9.560000,-69.687500,-55.062500,-42.562500,0.062500,0.125000,0.125000,145.875000,-4.937500,-6.500000,-0.120000,0.000000,0.000000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
183,12.974,-0.880000,1.090000,9.540000,-69.250000,-54.250000,-43.500000,0.000000,0.062500,0.062500,145.875000,-4.937500,-6.500000,-0.140000,0.000000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
184,13.044,-0.960000,1.080000,9.730000,-68.875000,-54.687500,-43.000000,0.125000,-0.375000,0.000000,145.875000,-4.937500,-6.500000,0.010000,0.000000,-0.200000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
185,13.115,-0.880000,1.060000,9.450000,-69.250000,-55.062500,-42.562500,0.000000,0.312500,0.000000,145.875000,-4.937500,-6.500000,-0.130000,0.000000,0.040000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
186,13.190,-0.830000,1.100000,9.520000,-70.062500,-55.500000,-42.562500,0.187500,-0.375000,0.062500,145.875000,-4.937500,-6.500000,-0.110000,0.020000,0.050000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
187,13.260,-0.980000,2.360000,9.720000,-69.250000,-54.687500,-42.250000,0.000000,0.375000,-0.062500,145.875000,-4.937500,-6.500000,-0.010000,-0.010000,-0.150000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
188,13.332,-0.860000,1.100000,9.550000,-69.687500,-54.687500,-43.062500,0.000000,-0.250000,0.000000,145.875000,-4.937500,-6.500000,-0.040000,0.010000,-0.100000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
189,13.402,-1.010000,1.110000,9.720000,-69.687500,-54.250000,-42.250000,-0.062500,0.187500,-0.125000,145.875000,-4.937500,-6.500000,-0.080000,-0.030000,-0.050000,-0.850000,1.110000,9.700000,0.292236,0.058350,-0.041626,-0.953674
190,13.473,-0.860000,1.100000,9.510000,-68.187500,-55.062500,-43.062500,0.062500,-0.312500,0.062500,145.875000,-4.937500,-6.500000,-0.070000,-0.020000,-0.090000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
191,13.551,-0.910000,1.100000,9.620000,-69.687500,-54.687500,-42.562500,0.000000,0.437500,-0.062500,145.875000,-4.937500,-6.500000,-0.130000,-0.010000,-0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
192,13.623,-0.900000,1.130000,9.620000,-69.687500,-54.250000,-43.062500,0.062500,-0.187500,0.000000,145.875000,-4.937500,-6.500000,-0.020000,-0.010000,-0.150000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
193,13.695,-0.910000,1.100000,9.650000,-70.062500,-54.687500,-43.000000,0.000000,0.125000,-0.062500,145.875000,-4.937500,-6.500000,-0.110000,0.020000,-0.030000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
194,13.767,-0.940000,1.110000,9.600000,-70.375000,-54.687500,-42.250000,0.125000,0.000000,0.125000,145.875000,-4.937500,-6.500000,-0.020000,-0.010000,-0.170000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
195,13.838,-0.990000,1.130000,9.710000,-69.687500,-54.687500,-41.500000,-0.125000,-0.125000,0.000000,145.875000,-4.937500,-6.500000,0.000000,0.000000,-0.200000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
196,13.913,-0.880000,1.100000,9.540000,-70.062500,-55.500000,-43.000000,0.000000,0.062500,0.000000,145.875000,-4.937500,-6.500000,-0.130000,0.010000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
197,13.984,-0.980000,1.110000,9.720000,-70.062500,-55.500000,-43.062500,-0.062500,0.062500,0.000000,145.875000,-4.937500,-6.500000,-0.130000,0.000000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
198,14.054,-0.880000,1.100000,9.550000,-70.062500,-55.500000,-42.562500,-0.062500,-0.062500,-0.062500,145.875000,-4.937500,-6.500000,-0.130000,0.010000,0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
199,14.125,-0.990000,1.100000,9.710000,-70.062500,-55.062500,-43.000000,0.062500,-0.062500,-0.062500,145.875000,-4.937500,-6.500000,0.000000,0.000000,-0.200000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
200,14.196,-0.860000,1.100000,9.530000,-69.250000,-54.250000,-41.750000,-0.125000,0.250000,-0.125000,145.875000,-4.937500,-6.500000,-0.030000,0.000000,-0.150000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
201,14.274,-0.980000,1.100000,9.740000,-69.687500,-55.500000,-43.000000,0.000000,-0.437500,0.187500,145.875000,-4.937500,-6.500000,-0.090000,0.000000,-0.050000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
202,14.346,-0.860000,1.110000,9.510000,-70.062500,-55.062500,-43.062500,-0.062500,0.312500,0.062500,145.875000,-4.937500,-6.500000,-0.050000,-0.010000,-0.090000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
203,14.417,-0.970000,1.100000,9.710000,-70.375000,-55.062500,-42.562500,-0.187500,-0.062500,-0.062500,145.875000,-4.937500,-6.500000,-0.070000,0.000000,-0.020000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
204,14.493,-0.910000,1.090000,9.600000,-70.062500,-55.500000,-43.000000,0.000000,0.437500,-0.062500,145.875000,-4.937500,-6.500000,-0.060000,-0.020000,-0.090000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
205,14.564,-0.930000,1.130000,9.660000,-68.875000,-55.062500,-42.250000,0.187500,0.125000,0.000000,145.875000,-4.937500,-6.500000,-0.020000,-0.020000,-0.170000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
206,14.645,-0.970000,1.100000,9.720000,-68.875000,-55.062500,-42.250000,0.187500,-0.250000,0.000000,145.875000,-4.937500,-6.500000,-0.140000,0.000000,0.010000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
207,14.721,-0.870000,1.080000,9.500000,-69.250000,-54.687500,-41.500000,0.062500,0.437500,0.125000,145.875000,-4.937500,-6.500000,-0.030000,0.000000,-0.150000,-0.850000,1.110000,9.700000,0.292236,0.058289,-0.041687,-0.953674
